eid source target dir capacity speed_mph cost_time tt_user tt_soc
752 4299 9255 1 950 20 0.0324818393627 0.0422264 0.0422264
2485 4299 4279 1 950 20 2.80929429551 3.65208 3.65208
4459 4300 10432 1 1900 30 0.104231685868 0.154854 0.154512
4455 4300 10419 1 1900 30 0.419828671474 0.546138 0.546352
8695 4301 9252 1 950 20 0.0615602342867 0.0800286 0.0800286
33924 4302 14020 1 1900 30 0.0399515363816 0.0525333 0.0523389
24730 4302 9405 1 1900 30 0.932090617901 1.21531 1.22529
11867 4303 4304 1 1900 30 0.216428446844 0.284222 0.283245
12440 4303 14020 1 1900 30 0.0926752641183 0.121375 0.123127
32274 4304 8900 1 1900 30 1.17797956135 1.64239 1.61695
11864 4304 4303 1 1900 30 0.212513490589 0.278169 0.281962
3223 4305 10418 1 950 20 1.56824693955 2.06339 2.08114
3302 4305 11684 1 1900 20 0.0683385556764 0.0902975 0.089671
38618 4306 12718 1 1900 30 0.0102995819637 0.0142531 0.0151863
15704 4307 8629 1 6900 60 0.185646744824 0.243703 0.24411
5546 4308 4402 1 1900 30 0.524864820273 0.682326 0.682326
17899 4308 6815 1 1900 20 0.076584838248 0.0995612 0.0995612
10286 4309 4315 1 950 20 2.18603684421 2.88984 2.90451
33724 4309 10430 1 950 20 0.320383653014 0.417056 0.419776
14001 4310 4331 1 1900 30 0.37848884177 0.530656 0.506352
10301 4311 4816 1 1900 30 1.65104006632 2.15872 2.18245
5423 4312 164 1 950 20 0.257640631367 0.334933 0.334933
8683 4312 9045 1 950 20 0.0819363513385 0.106517 0.106517
3091 4313 4322 1 6900 60 0.0454044539816 0.0593867 0.0594536
19211 4314 2013 1 950 20 0.0281886544846 0.0366696 0.0366702
23451 4314 8887 1 5400 40 0.639980185084 0.837344 0.83781
10098 4315 14466 1 950 20 0.441392278773 0.59195 0.600422
31560 4315 4309 1 950 20 2.18603684421 2.84574 2.86453
8654 4316 156 1 1900 30 0.16982157396 0.505374 0.563685
10083 4317 7007 1 950 20 0.134426407648 0.17696 0.180979
17878 4318 12668 1 8100 40 0.333510742393 0.433564 0.433564
17873 4318 12669 1 1900 30 0.0750379557984 0.0975493 0.0975493
35316 4318 13693 1 1900 30 0.468263466446 0.608743 0.608743
15120 4319 6236 1 6900 60 0.19553755213 0.310329 0.29916
6052 4320 7225 1 950 20 3.8641938048 5.0683 5.2137
21702 4320 13095 1 950 20 0.114488247129 0.149462 0.149308
16638 4321 10240 1 950 20 0.178324385247 0.236133 0.245631
3086 4322 10387 1 6900 60 0.712421909863 0.960069 0.962871
4063 4323 4330 1 5400 40 0.146288042523 0.190218 0.190216
17800 4323 1965 1 5400 40 0.22575479322 0.293612 0.293695
19558 4325 14776 1 6900 60 0.0768651829765 0.100824 0.101396
24461 4326 4554 1 5400 40 2.28729836039 5.70054 4.52201
18364 4326 1366 1 950 20 1.10498500668 5.28285 3.89164
29942 4327 4134 1 5400 40 2.99103125992 3.88886 3.88926
17907 4327 7382 1 5400 40 0.250988222925 0.326286 0.326303
36584 4328 1106 1 950 20 6.03392389855 7.8441 7.8441
1870 4329 1273 1 5400 40 0.829407874706 1.07823 1.07823
15473 4329 717 1 1900 30 0.661479450613 0.870248 0.867773
4064 4330 10997 1 5400 40 0.568302187697 0.743308 0.74467
14002 4331 11580 1 1900 30 0.0497447046948 0.139742 0.114071
28712 4332 10414 1 950 20 2.16504772154 2.81462 2.81557
21938 4332 7718 1 1900 30 0.914645208687 1.27906 1.20927
37184 4332 6255 1 1900 30 1.50448929666 1.99448 2.07078
21452 4333 10982 1 5400 40 0.956651443987 1.25085 1.25429
3093 4334 4325 1 6900 60 0.0468160233991 0.0614219 0.0617767
21829 4335 13936 1 5400 40 0.0661151368952 0.0860357 0.0861361
21288 4336 4650 1 1900 30 0.079429656967 0.103967 0.103744
36878 4336 14850 1 1900 30 0.812780252941 1.21245 1.20877
22326 4336 8086 1 950 20 0.636481877933 0.82745 0.82765
13635 4337 6521 1 8100 40 0.214796075287 0.279235 0.279235
13665 4337 6467 1 950 20 0.23385721756 0.304014 0.304014
34524 4337 6603 1 8100 40 0.0716770684494 0.0931802 0.0931802
22085 4338 1616 1 950 20 0.663635619379 0.862726 0.862726
11509 4338 7254 1 950 20 0.407541178704 0.723834 0.723834
32104 4338 14734 1 950 20 0.0423034765344 0.0549946 0.0549945
6885 4339 5377 1 1900 30 0.658461243735 0.876999 0.883775
29956 4339 4340 1 1900 30 0.0334141711669 0.0434384 0.0434411
30520 4339 13287 1 950 20 0.205203834224 0.266783 0.266795
6887 4340 4339 1 1900 30 0.0334141711669 0.0434547 0.0435074
29958 4340 4349 1 1900 30 0.538449580751 0.70044 0.701625
8076 4340 13287 1 950 20 0.225398835387 0.293201 0.293137
22958 4341 7162 1 950 20 0.0689209917174 0.284695 0.164685
26582 4341 3965 1 950 20 0.130415320221 0.241528 0.210899
12431 4342 2540 1 5400 40 0.0654274554469 0.0884467 0.0868166
18026 4342 7550 1 1900 30 0.188723196617 0.245727 0.248209
10538 4343 936 1 1900 30 0.52806612384 0.687485 0.691607
31668 4343 4111 1 1900 30 0.20491888853 0.266395 0.266395
35956 4343 8135 1 1900 30 0.0972263053416 0.126394 0.126394
21249 4344 5790 1 6900 60 2.69058543205 3.49796 3.49796
26391 4345 5589 1 5400 40 0.204606358291 0.266009 0.266012
20245 4345 1406 1 1900 30 0.244478816119 0.317823 0.317823
38022 4347 12927 1 950 20 2.72025077966 3.8678 4.1335
14245 4348 2603 1 1900 30 0.148719858641 0.193343 0.193384
14266 4348 14311 1 5400 40 0.131991634298 0.17159 0.17159
6889 4349 4340 1 1900 30 0.538449580751 0.701753 0.704043
6893 4349 4524 1 1900 30 0.0649885191674 0.0845361 0.0846657
26394 4350 4352 1 5400 40 0.833646692101 1.08385 1.08387
35818 4351 4359 1 950 20 0.797075117072 1.0362 1.0362
5204 4352 11929 1 5400 40 0.0857906259078 0.111537 0.111539
12086 4353 2943 1 1900 30 0.472324001255 0.666092 0.634488
25948 4354 12924 1 1900 30 0.0497583894113 0.0646859 0.0646859
3262 4355 3251 1 1900 30 2.9673517991 4.22385 4.34985
4493 4355 14484 1 1900 30 0.612066067419 0.796489 0.796444
15494 4356 1394 1 1900 30 0.245221396214 0.318806 0.318804
3173 4356 6364 1 5400 40 0.235638143237 0.30634 0.306344
15710 4357 9735 1 5400 40 0.310025496286 0.403752 0.404441
435 4358 1149 1 5400 40 0.0687212306546 0.0893408 0.0893423
31710 4359 4825 1 950 20 2.35247185204 3.05859 3.08213
19087 4359 4351 1 950 20 0.797075117072 1.0362 1.0362
15795 4360 13641 1 1900 30 0.154490114727 0.200837 0.200837
30068 4361 2242 1 950 20 0.611312470288 1.26836 1.08799
25750 4361 12803 1 950 20 0.689093442964 0.897123 0.896089
1033 4362 13336 1 950 20 0.161683807491 0.210189 0.210189
1036 4362 12769 1 950 20 0.0806273914205 0.104816 0.104816
27098 4362 4366 1 950 20 0.0113302826774 0.0147294 0.0147294
5484 4363 11873 1 950 20 0.118952683621 0.154695 0.154813
9961 4363 3234 1 5400 40 0.0231839851222 0.030754 0.0318609
16402 4364 8725 1 1900 30 0.141100737125 0.197183 0.228611
6711 4364 2814 1 1900 30 0.175761378728 0.22849 0.228492
12816 4365 12307 1 5400 40 0.748226679532 1.02084 1.01405
27094 4366 13336 1 950 20 0.033827705846 0.043976 0.043976
1035 4366 4362 1 950 20 0.0113302826774 0.0147294 0.0147294
92 4367 8927 1 5400 40 0.0885108254363 0.115064 0.115064
14640 4368 13130 1 950 20 0.0418790625106 0.0544428 0.0544511
16000 4368 13131 1 950 20 0.0546239597724 0.0713376 0.0723537
21420 4369 4088 1 6900 60 0.0341504205735 0.0522984 0.0482529
9873 4370 4448 1 950 20 0.471857246474 0.61358 0.61351
21418 4371 4541 1 6900 60 0.645042005418 0.983108 0.908665
5969 4372 2907 1 5400 40 0.0747069429421 0.0971207 0.0971212
17549 4372 2983 1 5400 40 0.0880674493575 0.11629 0.114942
16106 4373 3717 1 5400 40 0.0135020296766 0.0176405 0.0175975
27374 4374 4378 1 950 20 1.00231254861 1.30301 1.30301
3329 4374 4307 1 8100 40 0.0167255836701 0.0217433 0.0217433
384 4375 3972 1 1900 30 0.0326489809465 0.0424437 0.0424437
6800 4376 13463 1 5400 40 0.236827368187 0.309941 0.318904
13833 4377 3842 1 950 20 0.140962194751 0.190374 0.19433
17267 4378 9987 1 950 20 0.705849568667 0.917605 0.917605
1604 4378 4374 1 950 20 1.00231254861 1.30664 1.30333
35040 4378 10126 1 950 20 0.752894539045 0.978763 0.978764
27376 4378 4383 1 950 20 0.51775288568 0.673079 0.673079
15758 4379 12064 1 950 20 0.074473558957 0.0968156 0.0968156
16089 4379 4188 1 5400 40 0.130113669698 0.169184 0.169185
14558 4380 4377 1 950 20 0.0450455206787 0.0589304 0.0587159
14559 4380 10430 1 950 20 0.0781827262092 0.10182 0.101962
10298 4381 4142 1 1900 30 0.182740798612 0.239045 0.241761
10316 4381 11774 1 1900 30 0.0185013034157 0.024072 0.0241251
9328 4382 10968 1 6900 60 0.0483552837175 0.0660966 0.0666802
1606 4383 4378 1 950 20 0.51775288568 0.675235 0.673577
35016 4383 9802 1 950 20 0.629955327026 0.858984 0.848345
17236 4383 10638 1 950 20 1.14433999792 1.48767 1.4877
21411 4384 14258 1 5400 40 0.0459941541541 0.0597977 0.0598495
25825 4385 5123 1 5400 40 0.350328311808 0.455457 0.4558
34666 4386 11834 1 950 20 0.129528451698 0.168387 0.168387
28068 4387 14050 1 950 20 0.0132929392952 0.0172808 0.0172808
32036 4387 13946 1 5400 40 0.181641524062 0.236134 0.236134
3410 4387 3774 1 950 20 0.0684141301516 0.0889384 0.0889384
3913 4387 14607 1 5400 40 0.0726352575941 0.0944258 0.0944258
11472 4388 85 1 950 20 1.09704288405 1.71246 1.68468
12624 4389 14866 1 6900 60 0.0404907237064 0.0784279 0.0613828
11414 4389 9950 1 5400 40 0.360859338205 0.471118 0.478819
2434 4390 4408 1 950 20 0.0775502311215 0.100816 0.100827
13966 4390 4851 1 950 20 0.148885013687 0.193551 0.201313
21578 4391 2980 1 950 20 2.58136430671 3.35583 3.35587
19046 4391 12063 1 1900 30 0.290423020239 0.385951 0.384978
34272 4392 12064 1 950 20 0.0378801112931 0.0492441 0.0492441
15754 4392 8265 1 950 20 3.52118331787 4.57754 4.57754
36242 4392 7465 1 950 20 0.0262926029724 0.0341804 0.0341804
8583 4393 1042 1 1900 30 2.3109795953 3.00427 3.00427
36858 4393 163 1 1900 30 0.539082232348 0.700809 0.700809
35898 4393 13917 1 1900 30 0.82037610524 1.06693 1.06696
22637 4394 3680 1 950 20 0.695258515794 0.903836 0.903836
34282 4394 10814 1 950 20 0.195138755818 0.25368 0.25368
20127 4395 11936 1 1900 30 0.221209400227 0.287572 0.287572
16086 4395 5037 1 5400 40 0.207244323063 0.269486 0.269487
20131 4396 588 1 5400 40 0.131178457517 0.17054 0.17054
39266 4396 109 1 950 20 0.0765733911629 0.0995454 0.0995454
16100 4397 624 1 5400 40 0.10907789293 0.141818 0.141819
39300 4397 5958 1 950 20 0.0849889752146 0.110486 0.110486
19053 4398 2007 1 1900 30 0.106795409385 0.138853 0.138853
21388 4398 5111 1 1900 30 0.048013660542 0.062418 0.0624179
6383 4399 10072 1 950 20 0.158167196813 0.205622 0.205677
5075 4399 13227 1 950 20 0.155856388477 0.202613 0.202615
20014 4400 3009 1 5400 40 0.0493269783457 0.0667792 0.0752704
11816 4400 4285 1 1900 30 0.0526004041158 0.0683805 0.0683805
2223 4401 3227 1 950 20 0.390832411437 0.516349 0.516349
34398 4401 3220 1 950 20 0.0402876633278 0.0526249 0.052558
15974 4401 3230 1 950 20 0.022537110072 0.0292982 0.0292982
22373 4402 9106 1 1900 30 0.107927007734 0.140305 0.140305
29282 4402 4308 1 1900 30 0.524864820273 0.682333 0.682333
37748 4403 201 1 5400 40 1.79213690744 2.32981 2.32981
23166 4403 10349 1 5400 40 12.8852696646 16.7509 16.7509
23192 4403 6029 1 950 20 0.698594464684 0.908173 0.908173
33722 4404 4433 1 950 20 3.83884353002 5.03568 5.03568
33742 4404 7658 1 950 20 3.06739257756 3.98761 3.98761
33796 4404 4866 1 950 20 2.41875601927 3.14438 3.14438
1021 4405 756 1 5400 40 0.0409533123286 0.0532449 0.0532458
823 4406 13186 1 1900 30 0.300793656596 0.506802 0.500912
38540 4407 2003 1 950 20 1.38298196949 2.69682 2.05313
24813 4407 14830 1 950 20 0.138973454374 0.18068 0.180669
28104 4407 12351 1 950 20 0.0870054322706 0.113108 0.113107
12533 4408 13697 1 950 20 0.241260639589 0.321866 0.323876
19776 4409 3268 1 6900 60 0.604562072472 0.785931 0.785931
20040 4410 705 1 6900 60 0.292642099513 0.380437 0.380436
22636 4411 14144 1 950 20 0.0437760970071 0.056909 0.056909
36986 4411 6343 1 950 20 0.064562541772 0.083938 0.0839325
8810 4412 11973 1 6900 60 0.195401557352 0.262576 0.26545
15979 4413 13589 1 950 20 0.108323801273 0.140821 0.140821
34446 4413 11479 1 950 20 2.24790312301 2.92379 2.92379
36600 4414 7469 1 1900 30 0.0308490528438 0.0405466 0.0403915
11673 4415 7181 1 950 20 0.53910418858 0.790277 0.722448
23113 4415 11086 1 950 20 0.429077234428 0.557832 0.613051
17339 4416 11548 1 950 20 2.0720360883 2.69365 2.69365
38066 4416 14924 1 950 20 1.7044937069 2.22082 2.22384
23746 4416 12879 1 950 20 0.0502501131707 0.0863953 0.0685246
16995 4417 10745 1 5400 40 0.118856719772 0.154527 0.154545
34902 4417 4418 1 5400 40 0.021081865546 0.0274074 0.0274085
4386 4417 10990 1 950 20 0.0233609369976 0.0303692 0.0303692
16997 4418 4417 1 5400 40 0.021081865546 0.0274091 0.0274125
34904 4418 4133 1 5400 40 0.158203710348 0.205672 0.20568
28466 4418 10990 1 950 20 0.0230996359651 0.0300295 0.0300295
372 4419 4421 1 1900 30 0.0326415365107 0.042434 0.042434
6891 4419 5094 1 1900 30 0.129457389464 0.185019 0.181804
2640 4420 14742 1 950 20 0.693507923476 0.905577 0.902111
368 4421 9129 1 1900 30 0.0401962378801 0.0522635 0.0522625
6890 4421 4419 1 1900 30 0.0326415365107 0.0440556 0.0434152
20202 4422 7105 1 1900 30 0.354905458584 0.542611 0.55245
36274 4422 4724 1 1900 30 0.339334886564 0.446664 0.45334
1310 4423 4851 1 950 20 0.20164886212 0.267461 0.264801
2433 4423 4390 1 950 20 0.110785585048 0.144022 0.144079
14309 4424 7694 1 1900 30 0.109987585636 0.142984 0.142984
33582 4424 8263 1 1900 30 0.108159808382 0.140608 0.140608
25160 4426 13078 1 1900 30 0.00723417526691 0.00940443 0.00940443
25156 4427 1072 1 1900 30 0.209214449219 0.271979 0.281012
13768 4428 6086 1 5400 40 0.12762146883 0.165917 0.165914
34260 4429 14997 1 1900 30 0.646806712601 0.959749 0.994321
15736 4429 4095 1 1900 30 0.0663925501178 0.0866762 0.0899359
33086 4430 4451 1 950 20 1.51267464227 1.96648 1.96648
33326 4430 13164 1 950 20 3.81370297205 4.97435 5.06794
13900 4430 9411 1 950 20 3.40151700365 4.42198 4.42216
5932 4431 6123 1 1900 30 0.466228997079 0.606098 0.606098
26166 4431 6213 1 1900 30 0.139826159596 0.181805 0.181804
21074 4432 744 1 1900 30 0.0438197878308 0.0621707 0.0588337
8213 4432 5571 1 950 20 0.0541087945985 0.0703422 0.0703451
12567 4433 9432 1 5400 40 0.317227327796 0.412399 0.412399
32602 4433 10028 1 5400 40 0.607539659366 0.789802 0.789802
14586 4433 4404 1 950 20 3.83884353002 4.9905 4.9905
22335 4434 9717 1 950 20 0.0535737015833 0.0830535 0.0780627
24932 4435 7273 1 1900 20 0.0867490028188 0.112774 0.112774
6232 4436 3597 1 6900 60 0.106844669649 0.153162 0.155062
4944 4437 14369 1 1900 30 0.118047403925 0.219686 0.191845
8991 4437 11031 1 950 20 0.102940995537 0.133927 0.133826
20233 4438 13964 1 1900 30 0.0376926035336 0.0525257 0.0511406
19836 4438 9341 1 1900 30 0.530050287614 0.689558 0.69364
1926 4440 10532 1 950 20 3.53488144938 4.59535 4.59535
32842 4441 4443 1 950 20 0.0453359633853 0.0589368 0.0589368
9317 4441 8660 1 950 20 1.58373233626 2.05885 2.0589
19946 4442 6940 1 1900 30 0.0340496348072 0.0641319 0.0528211
12156 4442 12013 1 5400 40 0.0390748293076 0.0517909 0.0548045
13010 4443 4441 1 950 20 0.0453359633853 0.0589368 0.0589394
32846 4443 3591 1 950 20 1.08760369346 1.41388 1.41388
20012 4444 11187 1 5400 40 0.047405236856 0.0648335 0.0715207
19495 4445 12182 1 6900 60 0.354659335854 0.4731 0.476219
19461 4446 3500 1 1900 30 0.199716861643 0.379797 0.329575
11891 4447 6778 1 5400 40 0.163204324956 0.212166 0.212166
8062 4447 10701 1 5400 40 0.188858365148 0.245541 0.246505
18868 4448 4998 1 950 20 0.521608407996 0.678092 0.678091
179 4449 9568 1 5400 40 0.194224402078 0.255017 0.257856
13448 4451 4216 1 950 20 2.17745269337 3.13658 3.26264
13444 4451 4430 1 950 20 1.51267464227 1.96997 2.02438
33088 4451 4598 1 950 20 1.15666680294 1.50367 1.50367
1285 4452 6728 1 1900 30 0.12982469951 0.202382 0.202257
638 4452 7957 1 1900 20 0.453101819995 0.589544 0.589553
34730 4453 6955 1 950 20 3.82877949919 4.97741 4.97742
16494 4453 11383 1 950 20 5.45320554563 7.08917 7.08917
8386 4454 7637 1 6900 60 0.304007357303 0.517229 0.513452
19782 4455 14178 1 6900 60 0.116513580408 0.152189 0.152525
17545 4456 5778 1 950 20 0.0261298268882 0.0339944 0.0340143
2224 4456 3275 1 950 20 0.086849985749 0.112911 0.112911
12006 4457 12098 1 950 20 0.187672582309 0.518615 0.491764
15596 4457 9155 1 950 20 0.309199372376 0.401959 0.401959
24078 4458 448 1 1900 30 0.529184206112 0.687939 0.687939
25983 4458 10576 1 950 20 1.7605892062 2.28877 2.28877
38250 4458 2810 1 1900 30 2.44209088399 3.17472 3.17472
5477 4459 3837 1 950 20 15.4009677143 20.0213 20.0213
29256 4459 14294 1 950 20 0.0701595889004 0.0912075 0.0912075
5479 4459 14295 1 950 20 0.0757430105399 0.0984659 0.0984659
16028 4460 4645 1 5400 40 2.75804390974 3.58546 3.58546
38004 4460 4461 1 5400 40 0.0684754135577 0.0890255 0.0890244
28138 4461 1083 1 5400 40 1.43409163235 1.86445 1.86443
23660 4461 4460 1 5400 40 0.0684754135577 0.0890181 0.0890182
6952 4462 10161 1 950 20 2.16915026592 2.8199 2.82044
37308 4462 13250 1 950 20 2.03679337387 2.64783 2.64783
19664 4462 8940 1 950 20 0.667669677515 0.867971 0.867971
22166 4462 6953 1 950 20 0.28542686331 0.371062 0.371062
15023 4463 1025 1 1900 30 0.0961224026511 0.135971 0.126485
19206 4463 13486 1 1900 30 0.681498801862 0.886012 0.886034
15066 4464 14314 1 1900 30 0.460613865202 0.604204 0.602294
35880 4464 13486 1 1900 30 0.455038271947 0.634645 0.597048
30016 4466 8077 1 1900 30 1.25921401875 1.63862 1.63865
6659 4466 8071 1 1900 30 0.0503974119404 0.0655248 0.0655248
356 4467 2691 1 5400 40 0.173287499409 0.225274 0.225327
20160 4467 3019 1 1900 30 2.52072777032 3.27881 3.27863
16129 4468 4464 1 1900 30 0.381237499913 0.583702 0.508436
23669 4468 7399 1 5400 40 0.268499724226 0.34933 0.350435
17614 4469 2721 1 5400 40 0.475714608894 0.631188 0.628541
25544 4470 10234 1 1900 30 0.0621030795952 0.0807475 0.0807352
11285 4470 4733 1 1900 20 0.0603882321972 0.0785052 0.0785057
17725 4471 4475 1 5400 40 0.27930212696 0.409368 0.410504
17644 4472 7265 1 5400 40 0.417530774656 0.741421 0.628021
15735 4472 4140 1 1900 20 0.319261562167 0.41504 0.415091
12369 4473 6427 1 1900 30 1.2736789536 1.65816 1.65996
28446 4473 11334 1 950 20 0.732876325812 0.95299 0.953031
36200 4473 6895 1 1900 30 0.413082321449 0.541857 0.537811
12848 4474 7822 1 5400 40 0.202521573702 0.286539 0.285869
17726 4475 14696 1 5400 40 0.171742045123 0.242168 0.241766
1106 4475 4674 1 1900 30 0.384422141836 0.499927 0.500044
17856 4476 13329 1 6900 60 0.562511451636 0.852706 0.843227
16753 4477 1308 1 5400 40 0.0997023495227 0.129623 0.129623
12851 4478 8320 1 1900 20 0.0627588233012 0.0815878 0.0815952
12844 4478 4474 1 5400 40 0.0166170781908 0.0235922 0.0235354
12846 4479 8320 1 5400 40 0.0159785571195 0.0236556 0.0228096
9734 4480 9104 1 6900 60 0.0621129244135 0.0996734 0.0941279
11662 4482 5519 1 1900 30 1.18101085578 1.53535 1.53536
22273 4483 3603 1 8100 40 0.206741841793 0.268764 0.268764
32006 4484 12090 1 950 20 1.41223300048 1.83755 1.83595
11206 4484 9743 1 1900 30 0.0539034947963 0.0711404 0.071198
11960 4485 12360 1 5400 40 0.561004415089 2.2944 1.95899
12030 4485 5341 1 1900 30 0.10446912106 0.169816 0.151415
33820 4486 13744 1 950 20 0.125381450023 0.162996 0.162996
10918 4486 191 1 6900 60 0.670912781218 0.872794 0.872725
11813 4487 5528 1 5400 40 0.190273958368 0.963107 0.749779
21071 4487 8090 1 1900 30 0.0575465485019 0.0778561 0.0779007
25574 4489 2945 1 950 20 2.43841180349 3.16994 3.16994
18441 4490 738 1 6900 60 0.125436497569 0.163866 0.163588
23360 4491 3043 1 5400 40 0.351683894573 0.457419 0.457504
9840 4492 3910 1 950 20 0.0668573785971 0.0869146 0.0869146
11190 4492 3902 1 950 20 0.12531408297 0.162908 0.162908
31328 4492 2479 1 950 20 0.0609278482395 0.0841527 0.0803423
2406 4493 12513 1 1900 30 0.059981908454 0.0782731 0.0783006
25054 4494 1578 1 950 20 0.871188416859 1.13254 1.13254
34044 4494 2750 1 950 20 4.95519305988 6.44193 6.4419
6561 4495 14320 1 950 20 0.501187709141 0.687437 0.731064
18097 4495 2086 1 5400 40 0.11254090069 0.146305 0.146315
8825 4496 3734 1 1900 30 0.144432996746 0.187765 0.193671
28034 4497 6821 1 950 20 1.71549798724 2.23015 2.23989
10615 4498 10633 1 1900 30 1.85904920602 2.4829 2.52226
2058 4498 10762 1 1900 20 0.0699148610875 0.0919962 0.0917603
10337 4499 12059 1 950 20 0.334573690263 0.482558 0.472928
23433 4499 13926 1 1900 30 0.463069047593 1.11525 0.849272
7926 4500 9549 1 8100 40 0.0633901806167 0.0824451 0.0824477
11477 4501 10760 1 950 20 2.01542511863 2.62018 2.62018
28512 4501 506 1 950 20 0.232743797697 0.302567 0.302579
26577 4502 3392 1 6900 60 0.0538676026499 0.0700279 0.0700279
3414 4503 2553 1 950 20 0.63766805974 0.828968 0.828968
28060 4503 11621 1 950 20 0.047623135779 0.0619101 0.0619101
21963 4503 14049 1 950 20 0.0344313858654 0.0447608 0.0447608
7030 4504 6116 1 950 20 0.482945347114 0.627829 0.627829
10474 4505 4506 1 950 20 0.107433245243 0.139663 0.139686
26001 4505 4532 1 950 20 1.98000546571 2.57401 2.58075
39148 4505 8138 1 950 20 3.10759718952 4.03988 4.03988
31652 4506 4505 1 950 20 0.107433245243 0.139664 0.139663
10472 4506 9804 1 950 20 0.0435519594427 0.0566175 0.0566267
31708 4507 4266 1 950 20 0.907941880791 1.18033 1.18033
8777 4507 13479 1 950 20 2.62179113504 3.40833 3.40833
10523 4508 2350 1 1900 30 0.395374373286 0.816168 0.572616
23042 4508 6791 1 5400 40 0.334100349706 0.436952 0.43694
11209 4509 4732 1 1900 30 0.0527303630797 0.0694112 0.0691858
11293 4509 4741 1 1900 20 0.248364997833 0.322875 0.322882
31976 4510 4568 1 950 20 0.233504713357 0.303557 0.303653
37504 4510 12090 1 950 20 0.107908247171 0.140281 0.140459
11187 4510 13845 1 950 20 0.932497023934 1.21225 1.21226
4942 4511 1214 1 1900 30 0.736110632719 1.89564 1.42882
1587 4512 6636 1 950 20 0.125014375744 0.274397 0.239915
24716 4512 9751 1 950 20 0.0386906422396 0.0503025 0.0503215
24978 4513 4560 1 950 20 0.224688714852 0.292095 0.292095
11213 4514 7909 1 950 20 0.125760949523 0.163513 0.164008
19348 4515 528 1 5400 40 0.195817302521 0.256809 0.256933
33138 4516 12040 1 950 20 2.45663913049 3.19363 3.19472
18736 4516 13343 1 950 20 0.112766428114 0.14704 0.166667
6521 4517 13244 1 5400 40 0.195762112617 0.254662 0.263611
26355 4518 10600 1 1900 30 0.195583262711 0.254259 0.254629
12967 4518 11261 1 950 20 0.612676044944 0.796479 0.796479
5802 4519 13938 1 950 20 0.103520711814 0.134602 0.134593
22422 4519 4523 1 950 20 0.140873154901 0.183136 0.183136
23108 4520 13388 1 950 20 3.29479286327 4.28817 4.28817
37110 4521 11948 1 1900 30 0.00889768857387 0.0115746 0.0115866
21780 4521 13159 1 1900 30 0.0172107441074 0.0225615 0.0224151
8756 4522 5611 1 5400 40 0.231662953932 0.301162 0.301162
14843 4522 3236 1 1900 30 0.209161681659 0.272075 0.27196
22423 4523 50 1 950 20 0.891612337554 1.15911 1.15913
26131 4523 13938 1 950 20 0.0979752902642 0.127368 0.127368
6649 4524 4530 1 1900 30 0.201039613127 0.270928 0.269245
4090 4525 1284 1 950 20 0.688934286759 0.89567 0.89563
13189 4525 10373 1 5400 40 0.0611225670682 0.0795975 0.0800034
31330 4528 4532 1 950 20 1.33577727639 1.73651 1.73651
11202 4528 7909 1 950 20 0.0864797686341 0.138759 0.128528
27870 4529 2320 1 950 20 0.836790630021 1.09045 1.09034
39374 4529 1645 1 950 20 3.42454808641 4.45191 4.45191
2823 4529 13775 1 950 20 1.46985509972 2.04495 2.04781
6894 4530 12997 1 1900 30 0.168596325084 0.21925 0.219252
6650 4530 4534 1 1900 30 0.201975957101 0.264418 0.263925
9938 4531 2911 1 6900 60 0.0656450473999 0.0995108 0.0984046
9773 4532 4528 1 950 20 1.33577727639 2.14885 1.98912
39146 4532 4505 1 950 20 1.98000546571 2.57401 2.57401
31332 4532 9988 1 950 20 0.182229161463 0.238514 0.256886
8439 4533 1077 1 6900 60 0.0324107859433 0.0421539 0.0421605
25813 4534 3937 1 1900 30 1.04683954492 1.36944 1.3671
375 4534 12997 1 1900 30 0.0671368921276 0.104456 0.101438
18311 4535 11134 1 1900 30 0.0869891990567 0.114362 0.113917
12091 4536 11144 1 950 20 0.378077467339 0.841228 0.884934
6222 4537 5155 1 6900 60 0.217032445172 0.288153 0.286929
38702 4538 5643 1 950 20 0.0953406930953 0.123944 0.125546
36192 4538 8748 1 950 20 0.0928040677088 0.120645 0.120646
35296 4539 4577 1 950 20 0.209459489409 0.272297 0.272298
2642 4539 4540 1 950 20 0.123007544634 0.434097 0.304058
19321 4540 4577 1 5400 40 0.0579774981091 0.0754495 0.075513
2643 4540 4542 1 950 20 0.116287233504 0.421439 0.320807
21419 4541 9168 1 6900 60 0.217639090215 0.327956 0.305689
19551 4541 2373 1 1900 30 0.149537686964 0.194399 0.194399
2644 4542 4544 1 950 20 0.0563839879559 0.0732992 0.0732992
30774 4542 13713 1 950 20 0.09726864453 0.321187 0.244709
32114 4543 7652 1 1900 30 2.24886604219 2.92353 2.92353
9986 4543 2549 1 6900 60 0.711485319941 0.924932 0.924932
3533 4544 13713 1 5400 40 0.0505661550919 0.0693228 0.0726213
18555 4545 3106 1 1900 30 0.0485596829111 0.093089 0.0864102
3997 4545 4511 1 950 20 0.0382858921801 0.0580583 0.0551415
12591 4546 3240 1 950 20 0.395603005107 0.514284 0.514284
29646 4546 6959 1 950 20 1.60735331784 2.08956 2.08956
763 4547 3330 1 1900 30 0.867481590725 1.12902 1.12846
21462 4548 2763 1 1900 30 0.680530089098 0.885273 0.884943
