nid lon lat
22752 -71.0515196 42.3566855
22753 -70.883583 42.184883
22754 -71.0664634 42.4531177
22755 -71.3049589 42.0408714
22756 -71.0516362 42.3571585
22757 -71.0111671 42.2305511
22758 -70.952185 42.5324418
22759 -71.2614195 42.5402727
22760 -71.120954 42.390323
22761 -71.1409203 42.392756
22762 -70.646926 41.94815
22763 -70.7482292 41.7924498
22764 -70.926667 42.842405
22765 -70.9589166 42.5780568
22766 -70.988737 42.521307
22767 -71.097805 42.404391
22768 -71.021123 42.456187
22769 -71.5818 42.5237
22770 -71.1445445 42.3654012
22771 -71.5189093 42.2293108
22772 -70.949567 42.129269
22773 -71.3394976 42.6064751
22774 -70.924303 42.526679
22775 -71.0000467 42.24732
22776 -71.542592 42.341115
22777 -71.2842531 42.5910191
22778 -71.1164087 42.2441412
22779 -71.312746 42.664262
22780 -70.9635703 42.1096553
22781 -71.045203 42.014122
22782 -71.0960005 42.3608275
22783 -71.2841732 42.5911502
22784 -71.562397 42.348232
22785 -71.0975461 42.361748
22786 -71.199293 41.93057
22787 -71.132855 42.383276
22788 -71.0421056 42.2587498
22789 -71.0414086 42.2577256
22790 -71.623234 42.038955
22791 -70.9364078 42.4572683
22792 -71.0868795 42.3719131
22793 -70.990881 42.464304
22794 -71.221057 42.583482
22795 -71.141854 42.471148
22796 -71.0229357 42.3809757
22797 -71.0884634 42.3721205
22798 -71.080363 41.846775
22799 -71.0228831 42.380906
22800 -71.2594568 42.3417318
22801 -71.039754 42.512797
22802 -71.0882811 42.3720966
22803 -70.876523 42.23497
22804 -71.1589206 42.4030572
22805 -71.140971 42.326559
22806 -71.198779 42.742364
22807 -71.1408614 42.3868253
22808 -71.1819713 42.2281252
22809 -71.154637 42.248225
22810 -71.1708282 42.7588704
22811 -71.1323018 42.3720681
22812 -71.4356039 42.5839425
22813 -71.21939 42.21654
22814 -71.3441419 42.2843731
22815 -71.2618324 42.4862588
22816 -71.153616 42.3624485
22817 -70.9551966 42.1578509
22818 -71.1348576 42.3718296
22819 -71.1241165 42.3737965
22820 -70.961097 41.900077
22821 -70.9444342 42.2310036
22822 -71.020708 42.105292
22823 -71.134087 42.38384
22824 -71.135794 42.3846
22825 -70.7480731 42.1801473
22826 -71.691215 42.212803
22827 -71.03661 42.25157
22828 -71.3209662 42.038332
22829 -71.3461015 42.4582539
22830 -71.126859 42.567605
22831 -70.775419 42.056323
22832 -71.71069 42.520511
22833 -71.4227812 42.3206716
22834 -71.1861471 42.3644544
22835 -71.06245 41.848159
22836 -71.5263033 42.4050346
22837 -71.3408352 42.6393708
22838 -71.323009 42.383111
22839 -71.173808 42.70226
22840 -71.093676 41.901519
22841 -70.858766 42.272167
22842 -71.198289 42.706298
22843 -71.0187151 42.3650197
22844 -70.585256 41.859281
22845 -71.3042616 42.0426519
22846 -71.126165 42.512127
22847 -71.135796 42.381415
22848 -71.13555 42.382523
22849 -71.131323 42.332939
22850 -71.285187 42.557716
22851 -71.16587 42.121231
22852 -71.1515164 42.3359655
22853 -71.131226 42.4141974
22854 -71.0416289 42.3466012
22855 -70.8704084 42.2177638
22856 -71.08486 42.130054
22857 -71.0830607 42.3279605
22858 -70.866976 42.280285
22859 -71.077161 42.522354
22860 -71.2549466 42.3430246
22861 -70.9034428 42.2364031
22862 -71.1546651 42.3582706
22863 -71.0724431 42.3699833
22864 -71.20483 42.10605
22865 -70.880036 42.075362
22866 -71.136974 42.422185
22867 -71.1102636 42.3551346
22868 -71.0698306 42.3644693
22869 -71.512345 42.168103
22870 -71.145149 42.687534
22871 -70.922721 42.107267
22872 -71.0510696 42.3506706
22873 -70.8990142 42.5212611
22874 -70.94114 42.755327
22875 -71.0511469 42.3505709
22876 -71.0727793 42.4436791
22877 -71.069358 42.272499
22878 -71.4310244 42.2972954
22879 -71.625068 42.2744484
22880 -71.137256 42.730272
22881 -71.2224862 42.129974
22882 -71.0494843 42.3007729
22883 -71.125425 42.388338
22884 -71.1067245 42.3566376
22885 -71.3803551 42.3015796
22886 -71.691188 42.213369
22887 -71.6849111 42.4160618
22889 -71.668031 42.592721
22890 -71.419236 42.3223225
22891 -71.298868 41.874849
22892 -71.455326 42.461579
22893 -71.4092397 42.3003439
22894 -71.202861 41.995696
22895 -71.096367 42.3775479
22896 -71.3321481 42.3025471
22897 -71.0476205 42.3044834
22898 -71.1410079 42.386862
22899 -71.6821488 42.4154332
22900 -71.1914206 42.7343189
22901 -71.088387 42.516745
22902 -70.569943 41.924108
22903 -71.0482075 42.3032224
22904 -71.4405934 42.4730877
22905 -70.979042 42.652656
22906 -70.943784 42.127284
22907 -71.3688336 42.2559408
22908 -71.406486 42.630702
22909 -71.130055 42.381837
22910 -71.120367 42.423382
22911 -70.916707 42.846577
22912 -71.418995 42.550316
22913 -71.272558 42.31402
22914 -71.2436319 42.5021793
22915 -71.2433453 42.501898
22916 -70.977445 42.13701
22917 -70.893363 42.307163
22918 -71.1617152 42.3582004
22919 -71.267092 41.997538
22920 -71.0709936 42.3622076
22921 -71.0950533 42.4466751
22922 -71.242947 42.5019537
22923 -70.765046 41.882704
22924 -71.571163 42.341222
22925 -71.3123421 42.3420689
22926 -71.3514316 42.5969344
22927 -70.961643 42.7134648
22928 -70.968008 42.468987
22929 -71.689779 42.212926
22930 -71.0379218 42.251992
22931 -71.0715768 42.3626145
22932 -71.179773 42.626593
22933 -70.970298 42.824973
22934 -71.0713104 42.3629472
22935 -71.1009393 42.5261313
22936 -71.1811033 42.2539937
22937 -71.136886 42.383218
22938 -71.0702482 42.3639538
22939 -71.0265728 42.4587661
22940 -71.158439 42.63981
22941 -71.471157 42.574263
22942 -70.9366926 42.4573653
22943 -71.0715332 42.3617588
22944 -71.134109 42.3815211
22945 -71.102221 42.502967
22946 -70.7399577 42.0343157
22947 -71.13217 42.38151
22948 -70.960472 42.485154
22949 -71.4248502 42.2743321
22950 -71.0418886 42.2588234
22951 -70.98507 42.25148
22952 -71.1482908 42.2425852
22953 -71.1824037 42.356526
22954 -71.3916065 42.3060105
22955 -71.1473542 42.2421591
22956 -71.1653693 42.114603
22957 -71.0750746 42.5744083
22958 -71.104203 42.365362
22959 -71.155043 42.240925
22960 -70.9642234 42.4627703
22961 -71.392822 42.298971
22962 -70.9786847 42.5607395
22963 -70.79783 42.2362
22964 -71.3023312 42.395677
22965 -71.0204711 42.7386375
22966 -71.1283519 42.329609
22967 -71.011564 42.734146
22968 -71.3868998 42.309473
22969 -71.0911484 42.3654261
22970 -71.2871318 42.3025136
22971 -71.22832 42.29565
22972 -71.3946467 42.3215286
22973 -71.0033977 42.5143453
22974 -71.3915831 42.4658274
22975 -71.329415 41.994476
22976 -71.2312187 42.106417
22977 -70.769451 42.065768
22978 -71.061757 42.3204
22979 -71.1247941 42.3892499
22980 -71.096192 42.552537
22981 -71.1246805 42.3894107
22982 -71.0755568 42.3669652
22983 -71.0777224 42.3672248
22984 -70.9724407 42.558858
22985 -71.0360914 42.124123
22986 -71.168304 42.263703
22987 -70.890601 42.522953
22988 -70.9002031 42.2394869
22989 -71.1683773 42.2634604
22990 -71.0676189 42.4258119
22991 -71.142 42.33536
22992 -70.9447146 42.4602281
22993 -70.913379 42.17647
22994 -70.860941 42.251664
22995 -71.0400086 42.3967867
22996 -71.069652 42.5023741
22997 -70.960552 42.485299
22998 -71.251661 42.476405
22999 -71.589454 42.72064
23000 -71.47727 42.470384
23001 -71.0545343 41.8758669
23002 -71.1516366 42.2130251
23003 -71.6847699 42.4160232
23004 -71.090463 42.516674
23005 -71.707819 42.233385
23006 -71.6847318 42.4174396
23007 -70.950785 42.5342954
23008 -71.1842308 42.2113977
23009 -71.011523 41.935704
23010 -71.28965 41.988804
23011 -71.1206482 42.3778797
23012 -70.762419 42.578617
23013 -71.1301697 42.3778664
23014 -71.59665 42.655062
23015 -70.942335 42.75678
23016 -71.1241833 42.3789779
23017 -70.927704 42.112561
23018 -71.227747 42.017142
23019 -71.4580923 42.2941094
23020 -70.8906455 42.5237725
23021 -71.15575 42.30761
23022 -71.2760667 42.0853565
23023 -71.3315889 42.3037092
23024 -71.1555821 42.2508852
23025 -70.9246183 41.9067331
23026 -71.0772684 42.4042364
23027 -71.1709566 42.2499158
23028 -71.124517 42.378769
23029 -71.1648106 42.2549668
23030 -71.415228 42.139383
23031 -71.053299 42.459303
23032 -71.103146 42.366344
23033 -71.106983 42.792947
23034 -71.043442 42.512219
23035 -71.297106 42.654171
23036 -70.97983 42.007087
23037 -71.3159464 42.6380785
23038 -71.131012 42.431714
23039 -71.0755329 42.3705222
23040 -71.1680746 42.3623763
23041 -71.14791 42.242291
23042 -70.9273541 41.7786957
23043 -71.1937928 42.370192
23044 -71.2867846 42.5900409
23045 -70.6824074 41.9547466
23046 -71.540979 42.460325
23047 -71.1563732 42.5854172
23048 -71.187075 42.104821
23049 -71.168954 42.722368
23050 -71.1196656 42.3229664
23051 -71.078653 42.363233
23052 -71.4312709 42.2996447
23053 -71.0618447 42.4619477
23054 -71.3880566 42.3000747
23055 -71.221277 42.611728
23056 -71.017285 42.085726
23057 -71.420736 42.200866
23058 -71.0604718 42.3424648
23059 -70.834558 42.058741
23060 -71.182177 42.701092
23061 -71.274152 42.627461
23062 -70.938007 42.115501
23063 -71.16595 42.2414
23064 -71.1618796 42.3580216
23065 -71.2709319 42.3694035
23066 -71.121881 42.345513
23067 -70.90276 42.844863
23068 -71.533224 42.351791
23069 -71.02623 42.465061
23070 -71.108315 41.892571
23071 -71.1400307 42.7028543
23072 -71.175548 42.396468
23073 -71.3087499 42.6110709
23074 -70.885581 42.305002
23075 -71.317535 42.649884
23076 -71.678216 42.331455
23077 -70.974733 42.567131
23078 -71.1461128 42.5983274
23079 -71.1946285 42.3312463
23080 -71.3577154 42.043715
23081 -71.073347 41.959106
23082 -71.04002 42.25566
23083 -71.1911301 42.3299497
23084 -71.099265 41.96074
23085 -71.1909534 42.329867
23086 -71.1188023 42.3742679
23087 -71.1407552 42.3761504
23088 -71.0451832 42.3876008
23089 -71.594099 42.013576
23090 -70.924926 42.525605
23091 -70.9515147 42.5336208
23092 -70.9409514 42.4632241
23093 -71.077235 42.271543
23094 -71.119088 42.199032
23095 -71.218141 42.679908
23096 -71.093279 42.372754
23097 -70.927551 42.557336
23098 -71.0890876 42.3772049
23099 -71.1280075 42.2865526
23100 -71.1494036 42.4225067
23101 -71.4146272 42.2979208
23102 -70.923203 42.083563
23103 -70.697254 42.025138
23104 -71.146593 42.707366
23105 -71.1214006 42.3728725
23106 -71.120757 42.3732086
23107 -71.0843462 42.4096623
23108 -71.1267645 42.3733942
23109 -71.546162 42.328432
23110 -71.0981475 42.3733731
23111 -71.2658242 42.3766435
23112 -71.218276 42.642527
23113 -71.157875 42.717
23114 -71.1307806 42.286875
23115 -71.27328 42.02425
23116 -71.281379 42.325226
23117 -71.22604 42.25359
23118 -71.1311966 42.2868759
23119 -71.1280886 42.2868868
23120 -71.1305642 42.2869105
23121 -71.2119064 42.1398314
23122 -71.259287 42.516956
23123 -71.130304 42.2869924
23124 -70.726205 42.024793
23125 -71.0818935 42.4041358
23126 -71.106882 42.348599
23127 -71.1922075 42.3626212
23128 -70.9973552 42.265245
23129 -71.177 42.495937
23130 -71.1083571 42.354816
23131 -71.1075347 42.3547483
23132 -71.1235124 42.6112321
23133 -71.104374 42.402387
23134 -71.117 42.331732
23135 -71.03463 42.12368
23136 -71.333245 42.3033028
23137 -71.0787233 42.4614586
23138 -71.1582794 42.501855
23139 -71.1095357 42.4181848
23140 -71.036909 41.956085
23141 -71.2030507 42.26685
23142 -71.076489 42.502862
23143 -71.4328674 42.3050582
23144 -71.0766902 42.3855165
23145 -71.718204 42.318255
23146 -71.5550222 42.3646586
23147 -71.120192 42.69299
23148 -71.476334 42.496098
23149 -71.0430435 42.3455761
23150 -71.0422726 42.3462617
23151 -71.0417952 42.3466766
23152 -71.0186126 42.3675468
23153 -71.076767 42.52215
23154 -71.2389611 42.307243
23155 -71.093007 42.39923
23156 -71.4738797 42.5459873
23157 -71.6646298 42.515323
23158 -71.373122 42.59404
23159 -71.109255 42.322165
23160 -70.95095 42.26597
23161 -71.113415 42.375358
23162 -70.986807 42.043066
23163 -71.717689 42.313511
23164 -71.130255 42.407355
23165 -71.125646 42.37623
23166 -70.98747 42.548923
23167 -71.0708835 42.360796
23168 -71.1176085 42.375888
23169 -71.213843 42.743524
23170 -71.124492 42.375965
23171 -71.123323 42.37554
23172 -71.123559 42.376258
23173 -71.235799 42.209323
23174 -71.0912037 42.3975273
23175 -71.191754 42.4822279
23176 -71.129306 42.377678
23177 -70.9291784 42.5579587
23178 -71.058162 42.097547
23179 -71.1373086 42.3768196
23180 -71.021461 42.456532
23181 -70.8962747 42.5237895
23182 -71.3921069 42.3124764
23183 -71.13788 42.378844
23184 -70.871582 42.284374
23185 -71.482294 42.147228
23186 -70.909432 42.129883
23187 -71.1274895 42.3566961
23188 -71.12595 42.33654
23189 -71.259901 42.578558
23190 -71.113601 42.374347
23191 -71.2120036 42.1013432
23192 -71.1135352 42.3854584
23193 -71.0682063 42.366734
23194 -71.1136586 42.3855258
23195 -71.4825609 42.6744578
23196 -71.0765711 42.1435279
23197 -71.5466229 42.4346343
23198 -71.14357 42.32645
23199 -71.7262973 42.4028375
23200 -71.1832489 42.2346326
23201 -71.1027747 42.4297299
23202 -70.9625597 42.1096005
23203 -71.1118726 42.3846011
23204 -71.1910379 42.732238
23205 -71.0202048 42.2848488
23206 -70.888853 42.167406
23207 -71.160263 41.981277
23208 -71.551752 42.347897
23209 -71.53946 42.33317
23210 -71.1740404 42.5460547
23211 -70.935666 42.565447
23212 -71.1484804 42.2871437
23213 -71.1872418 42.1272102
23214 -71.061423 42.466899
23215 -71.092055 42.274177
23216 -71.0921302 42.274656
23217 -71.055894 42.513196
23218 -71.1953013 42.731867
23219 -71.3973003 42.4586909
23220 -71.103147 42.436444
23221 -71.1858698 42.3644387
23222 -71.197509 42.4442011
23223 -71.0246753 42.4648073
23224 -71.1942515 42.732
23225 -71.126477 42.503302
23226 -71.707767 42.229167
23227 -71.1863113 42.3561227
23228 -70.9927895 42.5265644
23229 -70.95778 42.19583
23230 -71.0233078 42.2878456
23231 -71.0450607 42.055316
23232 -71.0247553 42.3588415
23234 -70.850757 41.847529
23235 -71.686806 42.391562
23236 -71.191031 42.7326247
23237 -71.0976396 42.3947493
23238 -71.1951634 42.5815245
23239 -71.1007431 42.4064976
23240 -71.3482415 42.2857348
23241 -70.960109 42.093869
23242 -71.576586 42.332583
23243 -71.18988 42.25056
23244 -71.3800403 42.4560042
23245 -71.1111774 42.3404629
23246 -70.9285859 41.7785846
23247 -71.705518 42.127388
23249 -71.1652 42.404816
23250 -70.9274608 41.7796239
23251 -71.459926 42.490837
23252 -70.949833 42.12725
23253 -70.948294 42.104241
23254 -71.438343 42.552499
23255 -71.581674 42.524063
23256 -71.6797857 42.3327041
23257 -70.8931707 42.5723545
23258 -70.9449584 42.4617428
23259 -71.0416664 42.3460349
23260 -70.908799 42.837788
23261 -71.24765 42.31763
23262 -71.4160478 42.3144061
23263 -70.942074 42.107283
23264 -71.031202 42.29135
23265 -71.065576 42.206182
23266 -70.9579412 41.776802
23267 -70.863269 41.858032
23268 -71.2126171 42.3188876
23269 -71.242531 42.738908
23270 -71.0763585 42.4043471
23271 -71.1717053 42.2500069
23272 -71.2088231 42.4796628
23273 -70.9359991 41.7756564
23274 -70.8789789 42.7158569
23275 -71.314798 42.64352
23276 -71.115149 42.3723042
23277 -71.1515158 42.2131432
23278 -71.178652 42.4975226
23279 -71.0989715 42.3722001
23280 -70.8794161 42.7168701
23281 -70.879212 42.7169781
23282 -71.506295 42.339273
23283 -71.708822 42.486901
23284 -71.115602 41.864626
23285 -71.120783 42.372813
23286 -71.207566 42.723488
23287 -71.174222 42.49117
23288 -71.0449787 42.293399
23289 -71.0882459 42.3898206
23290 -71.06168 42.3720825
23291 -71.1012181 42.3737782
23292 -71.5179444 42.2299813
23293 -71.1334072 42.6460673
23294 -70.9361014 42.8395869
23295 -71.013527 42.060618
23296 -71.70954 42.127968
23297 -71.0477265 42.2986983
23298 -71.313292 42.078446
23299 -71.1346044 42.3720253
23300 -71.0796804 42.3717131
23301 -71.1743642 42.3926447
23302 -71.174716 41.97304
23303 -71.1169476 42.3716083
23304 -71.048898 42.30074
23305 -71.1159475 42.3713637
23306 -71.021455 42.016804
23307 -71.0342126 41.9057212
23308 -71.437357 42.191068
23309 -70.927931 42.580968
23310 -71.1218821 42.3722956
23311 -71.1119996 42.3714542
23312 -70.9748916 42.5675831
23313 -71.1807598 42.2543551
23314 -71.040044 42.460706
23315 -71.15148 42.30363
23316 -71.685955 42.206722
23317 -71.0120923 42.0148604
23318 -71.1725026 42.248013
23319 -71.1108239 42.3731946
23320 -71.1164162 42.3726908
23321 -71.0422527 42.285624
23322 -71.022945 42.082133
23323 -71.287301 42.457323
23324 -71.416635 42.343132
23325 -71.0437785 42.2904354
23326 -71.1211135 42.3714152
23327 -71.281377 41.9443
23328 -71.718156 42.318546
23329 -71.0605497 42.0624895
23330 -71.1842775 42.5036719
23331 -71.0769234 42.3706364
23332 -71.120447 42.347527
23333 -70.948135 42.105887
23334 -71.02912 42.26027
23335 -71.026918 42.396853
23336 -70.837368 42.679897
23337 -71.0432367 42.2853733
23338 -70.9380306 42.5681018
23339 -70.9658649 42.709806
23340 -71.1784978 42.3723166
23341 -71.2099171 42.702535
23342 -71.189168 42.417567
23343 -71.1266268 42.3737522
23344 -70.731104 41.767827
23345 -70.975942 42.463685
23346 -71.1196123 42.3226751
23347 -71.171569 42.287972
23348 -71.0597235 42.2783665
23349 -70.867483 42.250122
23350 -71.6248353 42.2741629
23351 -71.4484451 42.5546123
23352 -70.8968646 42.5238009
23353 -71.12879 42.398723
23354 -71.3733875 42.2990224
23355 -71.0596752 42.2784776
23356 -71.3968482 42.5359109
23357 -71.185206 42.646852
23358 -71.3046435 42.0415893
23359 -70.963182 41.902783
23360 -71.069478 41.959997
23361 -71.2824 42.006283
23362 -71.022853 41.938803
23363 -71.0737585 42.4041333
23364 -71.1043981 42.2636071
23365 -71.1169385 42.4013342
23366 -71.504943 42.436564
23367 -70.950107 42.105981
23368 -71.1759946 42.4040961
23369 -71.65798 42.25094
23370 -71.15159 42.30303
23371 -71.1047657 42.2635986
23372 -70.970581 42.000103
23373 -71.0279494 41.9506867
23374 -71.1173831 42.7837292
23375 -70.94002 42.22522
23376 -71.1008127 42.3737184
23377 -71.140263 42.326851
23378 -71.036384 42.126106
23379 -70.955453 42.525678
23380 -71.100523 42.3736795
23381 -70.972024 42.122945
23382 -71.7158542 42.2960949
23383 -71.0649128 42.0962304
23384 -71.4268361 42.2751584
23385 -70.938616 42.540301
23386 -70.8106695 42.0683707
23387 -70.967493 42.859806
23388 -71.1335373 42.2396245
23389 -71.538469 42.129298
23390 -71.1004044 42.3547978
23391 -71.562156 42.339255
23392 -71.512479 42.427665
23393 -71.0911943 42.4268735
23394 -71.568007 42.359194
23395 -71.1162159 42.3868307
23396 -71.127942 42.282665
23397 -71.2209046 42.3777453
23398 -71.198282 42.269701
23399 -70.948759 42.10666
23400 -71.102845 42.5034015
23401 -71.5972403 42.3612798
23402 -71.264003 41.936244
23403 -71.090975 42.397353
23404 -71.1427529 42.4357173
23405 -71.3199737 42.4497964
23406 -71.1344302 42.3698192
23407 -71.1356428 42.656519
23408 -71.1351729 42.4986883
23409 -71.5938158 42.366268
23410 -71.0091295 41.8407044
23411 -71.2455775 42.3155175
23412 -71.715756 42.296297
23413 -71.152311 42.2480991
23414 -71.4345197 42.2998471
23415 -71.1344042 42.3701237
23416 -71.210446 42.704251
23417 -71.1347729 42.3699146
23418 -71.09472 42.356397
23419 -71.2624557 42.3439352
23420 -71.1898798 42.2142884
23421 -71.1564344 42.4027642
23422 -70.8907997 42.5052145
23423 -71.11874 42.33321
23424 -71.2794353 42.2984749
23425 -71.503641 42.518596
23426 -70.924288 42.502913
23427 -71.423926 42.343392
23428 -71.1337941 42.371416
23429 -71.26915 42.559578
23430 -71.0351085 42.1245383
23431 -71.2651218 42.339437
23432 -71.218149 41.90397
23433 -70.9288426 42.5582473
23434 -71.1424229 42.3654127
23435 -71.119216 42.342843
23436 -71.1644091 42.4053888
23437 -70.9776341 42.5606409
23438 -71.205748 42.243092
23439 -71.1168228 42.3316039
23440 -71.1062264 42.392709
23441 -71.556657 42.469174
23442 -71.2502332 42.3259162
23443 -71.1353652 42.3735078
23444 -71.1344259 42.372901
23445 -71.0901747 42.3579097
23446 -71.0836352 42.3600867
23447 -71.1348233 42.3695865
23448 -71.420659 42.213476
23449 -71.1206948 42.357625
23450 -71.107784 42.564573
23451 -70.96043 42.003572
23452 -71.411615 42.181893
23453 -71.0522181 42.3296593
23454 -71.16442 42.699339
23455 -71.1644117 42.2554285
23456 -70.9457718 42.5454638
23457 -70.977615 42.626973
23458 -70.903475 42.844411
23459 -71.500591 42.439361
23460 -71.1204515 42.3568179
23461 -71.2245933 42.0122587
23462 -71.140323 42.726815
23463 -71.2954713 42.2974457
23464 -71.2362801 42.5350666
23466 -71.1787379 42.2584655
23467 -71.177743 42.244892
23468 -71.1190336 42.3561384
23469 -71.0290549 42.4036063
23470 -70.927304 42.842582
23471 -71.15375 42.32951
23472 -71.0700579 42.4018841
23473 -71.69022 42.519186
23474 -71.21043 42.17007
23475 -71.331612 42.650222
23476 -70.737378 42.027257
23477 -71.0254433 42.2407832
23478 -70.730612 41.767487
23479 -71.0424718 42.4028655
23480 -71.53144 42.328639
23481 -70.761615 42.104876
23482 -71.2944627 42.3412385
23483 -71.082557 41.896779
23484 -70.962091 41.918806
23485 -70.943461 42.10285
23486 -71.03888 42.3700895
23487 -71.101786 42.502134
23488 -71.4149519 42.4599109
23489 -71.141438 42.467927
23490 -70.948786 42.114498
23491 -70.937294 42.032645
23492 -70.9638601 42.4640284
23493 -71.305887 42.656845
23494 -71.426891 42.569761
23495 -71.145014 42.683039
23496 -71.0616089 42.0612664
23497 -71.247306 42.1532406
23498 -71.1027279 42.409599
23499 -70.931077 42.116596
23500 -70.924851 42.78043
23501 -71.1415758 42.3847046
23502 -71.120893 42.468396
23503 -71.0732513 42.3691927
23504 -71.12135 42.33863
23505 -71.155958 42.256486
23506 -71.1205203 42.3581647
23507 -71.2661429 42.3766641
23508 -70.92908 42.105495
23509 -71.0975769 42.3885247
23510 -71.0801258 42.3617983
23511 -71.1805196 42.2320398
23512 -71.4148395 42.2824591
23513 -70.924161 42.502829
23514 -70.963895 42.471162
23515 -71.003829 42.121744
23516 -71.1435767 42.3755966
23517 -71.0767306 42.4047261
23518 -71.0257397 42.4579814
23519 -70.895197 42.518118
23520 -70.949991 42.129271
23521 -71.272766 42.637342
23522 -71.20938 42.26188
23523 -71.0554678 42.3240034
23524 -71.317923 41.9043962
23525 -71.1039982 42.4143645
23526 -71.0760222 42.3707378
23527 -71.0902998 42.5171521
23528 -71.097346 42.36787
23529 -71.054009 42.3218707
23530 -71.23357 42.031243
23531 -71.1632713 42.5469356
23532 -71.5831467 42.5008902
23533 -70.8915699 42.7599251
23534 -71.3523568 42.528963
23535 -71.11357 41.861568
23536 -70.777379 42.184224
23537 -71.0244614 42.3792355
23538 -71.02315 42.480786
23539 -71.1192662 42.3913338
23540 -71.095419 42.367111
23541 -70.9452 42.46562
23542 -70.9832549 42.2421109
23543 -71.294235 41.969353
23544 -70.8711801 42.8754304
23545 -70.950838 42.129316
23546 -71.1711226 42.249778
23548 -71.719512 42.324721
23549 -71.0752744 42.3701838
23550 -71.0738765 42.3694997
23551 -71.0782211 42.3650954
23552 -70.7543267 41.7700799
23553 -71.0772127 42.3649734
23554 -71.021628 42.480389
23555 -71.233157 42.642761
23556 -71.0773831 42.3650597
23557 -71.0772962 42.3648867
23558 -71.6445595 42.1449085
23559 -71.6892073 42.4170006
23560 -71.0823709 42.3657342
23561 -71.0774621 42.3649726
23562 -71.0824513 42.3656342
23563 -71.0781974 42.3651968
23564 -71.6937121 42.4166307
23565 -71.13167 42.12671
23566 -71.017231 42.082292
23567 -71.030717 42.0162833
23568 -70.7181035 41.9875391
23569 -71.5220442 42.22843
23570 -70.740703 42.131565
23571 -71.1458826 42.2962843
23572 -71.10101 42.369317
23573 -71.100744 42.369698
23574 -70.9368916 42.8394299
23575 -70.9837621 42.5705388
23576 -71.088924 41.885998
23577 -70.811647 42.810016
23578 -71.6836728 42.4157754
23579 -71.551106 42.230079
23580 -71.185113 42.729847
23581 -70.906195 42.529791
23582 -71.4584439 42.3114427
23583 -71.586976 42.359092
23584 -71.251263 42.738972
23585 -71.073691 42.153446
23586 -71.2310795 42.3263044
23587 -71.3389501 41.9667965
23588 -71.181179 42.408401
23589 -70.708325 41.964419
23590 -71.0913212 42.3845704
23591 -71.692535 42.518894
23592 -71.0834878 42.3258547
23593 -71.1455759 42.505121
23594 -71.1425086 42.6539342
23595 -70.9807454 42.2368605
23596 -71.113348 42.370098
23597 -70.988748 42.460375
23598 -70.9436055 42.2096861
23599 -71.0694481 42.4591302
23600 -71.1805308 42.2272326
23602 -71.1968666 42.4040151
23603 -71.2102932 42.3839919
23604 -71.162471 42.710235
23605 -71.0797381 42.3619454
23606 -71.0837957 42.3622689
23607 -70.7460109 42.1798399
23608 -71.10792 42.4185337
23609 -71.1405305 42.3941012
23610 -71.0788743 42.3623251
23611 -71.1300366 42.3720351
23612 -71.094106 42.36169
23613 -71.1944835 42.4149907
23614 -70.837989 42.67974
23615 -71.14203 42.33789
23616 -70.769201 41.806362
23617 -71.1670116 42.3638523
23618 -71.190139 42.5560162
23619 -70.9520274 42.4608219
23620 -70.947991 42.070325
23621 -71.6699453 42.2829381
23622 -71.131439 42.408303
23623 -71.3481669 42.2938882
23624 -71.113873 42.3644915
23625 -71.16304 42.31076
23626 -71.1087008 42.380187
23627 -71.0927331 42.3574754
23628 -71.173764 42.2703987
23629 -71.0924934 42.3569865
23630 -70.9438808 42.4845055
23631 -71.4079753 42.2983207
23632 -71.34358 42.079162
23633 -71.621949 42.045486
23634 -70.875212 42.846071
23635 -71.200049 42.405518
23636 -71.1540214 42.2471223
23637 -71.154268 42.2476467
23638 -71.1821917 42.3192719
23639 -71.038072 42.002665
23640 -71.3271716 42.6115992
23641 -71.1843306 42.7277511
23642 -71.099468 42.364154
23643 -71.168109 42.740887
23644 -71.1952653 42.7320545
23645 -71.442201 42.580709
23646 -71.143153 42.685815
23647 -71.514016 42.041805
23648 -71.0967089 42.3632016
23649 -71.1068143 42.3462436
23650 -70.979053 42.450845
23651 -71.2974861 42.3680365
23652 -71.216002 42.3213541
23653 -71.0949567 42.4059703
23654 -71.1265467 42.5047256
23655 -70.9403777 42.5372972
23656 -70.985714 42.463842
23657 -71.173527 42.715965
23658 -71.099389 42.479907
23659 -71.075623 42.4046627
23660 -71.2035214 42.3814516
23661 -71.399414 42.533525
23662 -71.102574 42.364713
23663 -70.939204 41.948534
23664 -71.035186 42.329356
23665 -70.728426 42.066995
23666 -71.025319 42.4513928
23667 -70.892192 42.111904
23668 -71.2987719 42.0545346
23669 -71.0917717 42.3662868
23670 -71.121003 42.767545
23672 -71.044264 42.512858
23673 -70.728091 42.013828
23674 -71.212484 42.704624
23675 -71.342406 42.525874
23676 -71.0489122 42.3496071
23677 -71.0491071 42.3496966
23678 -71.19254 42.08608
23679 -71.0477185 42.3491127
23680 -71.0480507 42.349216
23681 -71.04778 42.3490368
23682 -71.352624 42.562058
23683 -71.0783537 42.3645458
23684 -70.783283 42.059046
23685 -71.0874203 42.4109224
23686 -71.1421254 42.5585239
23687 -71.0683333 42.4128176
23688 -71.1045754 42.3650092
23689 -71.1299529 42.3726874
23690 -71.131903 42.642155
23691 -70.975509 42.135462
