eid source target dir capacity speed_mph cost_time tt_user tt_soc
10127 2144 4748 1 1900 30 0.0101707852733 0.0101708 0.0101708
7208 2145 2166 1 950 20 0.665711625887 2.46415 1.89259
19886 2145 2143 1 950 20 0.112158508666 0.112198 0.112197
12229 2146 426 1 8100 40 0.195090212024 0.19509 0.195091
898 2147 10328 1 1900 30 1.95816623467 1.95849 1.97215
24014 2147 2264 1 1900 30 0.0334639047974 0.0334852 0.033489
10970 2148 6179 1 5400 40 0.0446016878952 0.0446202 0.0446202
24770 2148 6100 1 5400 40 0.0380142110622 0.0380142 0.0380142
25092 2148 6102 1 5400 40 0.0423641179844 0.0423641 0.0423641
8596 2150 2162 1 8100 40 0.495576776571 0.495577 0.495577
1682 2151 6939 1 950 20 1.0287995297 3.80813 2.92484
22976 2151 4966 1 950 20 0.152062490156 0.152064 0.152064
9777 2152 4168 1 5400 40 0.17169073091 0.171691 0.171691
11744 2152 3397 1 5400 40 0.4123571398 0.412357 0.412357
23476 2153 9080 1 950 20 2.89825759483 2.89826 2.89826
8307 2153 4594 1 950 20 3.39240805146 3.39241 3.39241
14532 2153 508 1 950 20 1.11941370963 1.11941 1.11941
26604 2153 2511 1 950 20 3.54529084588 3.54587 3.54587
22986 2154 17 1 950 20 0.137607488276 0.137631 0.13763
7213 2154 2143 1 950 20 0.144666040305 0.535486 0.41128
17089 2155 2186 1 8100 40 0.0781679552067 0.078168 0.078168
17072 2156 2096 1 8100 40 0.0473148402516 0.0473148 0.0473148
17081 2156 1986 1 8100 40 0.434872592359 0.434873 0.434873
3720 2157 7362 1 5400 40 0.0386616305395 0.0386616 0.0386616
20974 2157 3119 1 5400 40 2.15966505831 2.15967 2.15967
8971 2157 7367 1 950 20 0.0553451672045 0.0553452 0.0553452
10112 2158 1936 1 1900 30 0.0324174329471 0.0324185 0.0324185
10022 2158 2117 1 1900 30 0.0421684146836 0.0421684 0.0421684
9492 2159 1936 1 1900 30 0.0388100792113 0.0388101 0.0388101
10129 2159 2042 1 1900 30 0.0415451077949 0.0415497 0.0415512
19094 2160 10608 1 1900 30 0.0821224248533 0.177326 0.129189
1710 2161 17 1 950 20 0.411074510991 1.52161 1.16867
19976 2161 2164 1 950 20 0.66639551243 0.666441 0.666441
8597 2162 2190 1 8100 40 0.835948885707 0.835949 0.835949
22200 2163 4873 1 5400 40 0.00836148089119 0.00838368 0.00838539
5852 2163 7503 1 5400 40 0.152765190116 0.152946 0.152902
1725 2164 2161 1 950 20 0.66639551243 2.46668 1.89454
19902 2164 6939 1 950 20 0.0120164712524 0.012017 0.0120169
6123 2165 3425 1 5400 40 0.392901884033 0.392904 0.392904
3707 2165 5892 1 950 20 0.0776645976725 0.0777583 0.077758
22378 2165 5913 1 5400 40 0.0197738467871 0.0197741 0.0197741
22984 2166 2145 1 950 20 0.665711625887 0.666031 0.666031
6617 2166 2163 1 950 20 0.0582991760853 0.215796 0.165743
15199 2167 8859 1 1900 30 0.0127133096091 0.0127159 0.0127156
26980 2167 2908 1 1900 30 0.830606020345 0.830606 0.830606
26940 2167 8823 1 950 20 0.971864107275 0.972139 0.972068
18262 2168 2379 1 5400 40 0.745965737477 0.746275 0.746275
27138 2168 2046 1 5400 40 1.46724010619 1.46724 1.46724
11612 2169 7650 1 1900 30 0.184402936959 0.185455 0.186974
9019 2170 9896 1 5400 40 0.0748440864959 0.0748441 0.0748441
8905 2170 2171 1 5400 40 0.0823541702039 0.0823542 0.0823542
8906 2171 2173 1 5400 40 0.123019729084 0.12302 0.12302
11396 2172 1552 1 5400 40 0.0423695909359 0.0423696 0.0423696
7951 2172 1551 1 5400 40 0.0316357351837 0.0316357 0.0316357
8914 2173 5072 1 5400 40 0.0419832587878 0.0419833 0.0419833
23726 2173 2668 1 5400 40 1.0776261362 1.07763 1.07763
2716 2174 9944 1 1900 30 0.402951729075 0.560283 0.577121
21142 2174 1319 1 1900 30 0.121743058228 0.122293 0.122096
8966 2175 4338 1 950 20 0.200247736161 0.200248 0.200248
10186 2176 2807 1 1900 30 0.0171540527265 0.0171559 0.0171559
10206 2177 2203 1 5400 40 0.0585775498493 0.0588877 0.0589128
19988 2178 10569 1 5400 40 0.152519956644 0.152521 0.152521
1369 2178 5586 1 5400 40 2.21206754356 2.21209 2.21208
12541 2179 654 1 6900 60 0.100997604926 0.100998 0.100998
9974 2180 2176 1 1900 30 0.046141555202 0.0461432 0.0461432
9497 2180 2183 1 5400 40 0.02946047677 0.0294605 0.0294605
10106 2181 2187 1 1900 30 0.0394339353375 0.0394339 0.0394339
10107 2181 2183 1 1900 30 0.0279374338719 0.0279407 0.0279418
4023 2182 9451 1 1900 20 0.0174815725949 0.0174816 0.0174816
17774 2182 7907 1 1900 30 0.204904217723 0.204904 0.204904
10108 2183 2184 1 1900 30 0.0150219389807 0.0150237 0.0150242
10185 2183 2176 1 1900 30 0.0335137186116 0.0335137 0.0335137
9498 2183 2187 1 5400 40 0.0269959605101 0.026996 0.026996
17303 2184 2141 1 5400 40 0.109991021741 0.109991 0.109991
4425 2185 5658 1 5400 40 0.238365065275 0.2398 0.239764
17070 2186 2221 1 8100 40 0.0475309450724 0.0475309 0.0475309
9499 2187 2810 1 5400 40 0.227289415241 0.227289 0.227289
17302 2188 2184 1 5400 40 0.0560731810252 0.0560732 0.0560732
10184 2188 2183 1 1900 30 0.0683985443712 0.0683986 0.0683986
10735 2190 2191 1 5400 40 0.0130088595865 0.0130089 0.0130089
10736 2191 2196 1 5400 40 0.0387559152258 0.0387559 0.0387559
14107 2191 9781 1 950 20 0.127586883821 0.127587 0.127587
5735 2192 9132 1 950 20 0.106291083029 0.106291 0.106291
22056 2192 2550 1 950 20 3.41121864591 3.41122 3.41122
21950 2193 4745 1 950 20 0.0701078230662 0.181925 0.0856883
5387 2193 6434 1 950 20 0.0530480536834 0.0531042 0.0537599
11329 2194 5658 1 1900 30 0.275000678481 0.276236 0.275264
16803 2195 8604 1 5400 40 0.0822153841881 0.0822441 0.0822389
10737 2196 1111 1 5400 40 0.00765333387674 0.00765333 0.00765333
1497 2197 9908 1 5400 40 0.0258936038397 0.0258955 0.0258955
1494 2197 2423 1 5400 40 0.0209737216744 0.0209739 0.0209739
13404 2198 2201 1 5400 40 0.0419701239549 0.0419782 0.0419783
1499 2198 9893 1 5400 40 0.0446977387564 0.0446991 0.0446991
16768 2199 2177 1 5400 40 0.0278715403014 0.0280117 0.0280232
24316 2199 5926 1 5400 40 2.29039524541 2.29114 2.29104
28544 2200 3931 1 5400 40 0.0282909880625 0.0282954 0.0282954
13340 2200 2197 1 5400 40 0.0629929329382 0.0630082 0.0630081
13405 2201 2202 1 5400 40 0.0104633118354 0.0104661 0.0104661
13411 2202 2200 1 5400 40 0.0210756391341 0.0210756 0.0210756
13656 2202 3931 1 5400 40 0.0302230482535 0.0302278 0.0302278
10207 2203 2208 1 5400 40 0.00837017295103 0.00837017 0.00837017
16777 2203 2237 1 5400 40 0.0278871901447 0.028005 0.0280151
11330 2204 6024 1 1900 30 0.481057808487 0.542241 0.508717
10733 2205 361 1 5400 40 0.0250994752884 0.0250995 0.0250995
7450 2206 9747 1 5400 40 0.0682986715091 0.0683248 0.0683368
18883 2207 7853 1 5400 40 0.966265553825 0.966266 0.966266
23572 2207 8831 1 5400 40 1.18694323095 1.18695 1.18695
10203 2208 2393 1 5400 40 0.0167881642504 0.0167882 0.0167882
557 2210 9369 1 950 20 0.0288682597268 0.0288683 0.0288683
19434 2210 8756 1 950 20 1.02176919267 1.02177 1.02177
12132 2211 2204 1 1900 30 0.255975135439 0.255976 0.256006
7449 2211 2206 1 5400 40 0.319031643774 0.319044 0.319069
10739 2213 2205 1 5400 40 0.0256761362517 0.0256761 0.0256761
10147 2214 2216 1 6900 60 0.245050758908 0.258642 0.251286
18864 2215 2002 1 8100 40 0.291257387972 0.293486 0.292956
18865 2215 10215 1 8100 40 0.504691398905 0.508227 0.505417
10435 2216 2217 1 6900 60 0.0523024791571 0.0550584 0.0535528
10434 2217 2218 1 6900 60 0.27418291657 0.287899 0.280335
215 2218 2220 1 6900 60 0.322009213542 0.342034 0.332216
1975 2219 10826 1 8100 40 0.11207742374 0.112077 0.112077
14507 2219 2311 1 5400 40 1.66873117952 1.66873 1.66873
216 2220 13 1 6900 60 0.906567477976 0.977106 0.97035
17071 2221 2156 1 8100 40 0.0940733966428 0.0940734 0.0940734
23524 2222 2603 1 1900 30 0.093991164617 0.0939912 0.0939912
17183 2222 6683 1 1900 30 0.107607262297 0.107607 0.107607
26416 2222 172 1 1900 30 1.27775696714 1.27776 1.27776
9979 2223 12 1 6900 60 0.0747963652614 0.0771869 0.0777462
1633 2224 2225 1 6900 60 0.00316302754165 0.00334036 0.00332776
1634 2225 5847 1 6900 60 0.251144779751 0.2532 0.253311
5635 2225 4207 1 8100 40 0.890444776021 0.890935 0.890809
28146 2226 4481 1 950 20 0.0114398116429 0.0114398 0.0114398
28084 2226 3989 1 950 20 0.670636545566 0.670637 0.670638
17334 2226 4510 1 950 20 0.757193561527 0.757194 0.757194
4915 2227 2658 1 5400 40 0.109025331598 0.109391 0.10947
2962 2227 2396 1 1900 30 0.296987801322 0.306303 0.305247
6702 2228 5077 1 5400 40 0.12402901869 0.134741 0.131401
26488 2228 1525 1 5400 40 0.0110416896416 0.0110417 0.0110417
1620 2229 2232 1 6900 60 1.06653022715 1.10214 1.10256
20906 2230 2243 1 950 20 0.274382969137 0.274383 0.274383
18459 2230 9883 1 950 20 0.0322233497629 0.0322233 0.0322233
28768 2230 1270 1 950 20 0.13463464626 0.134635 0.134635
5631 2231 5974 1 8100 40 0.0228437941788 0.0228438 0.0228438
1617 2232 6280 1 6900 60 0.118973297692 0.122726 0.12277
1613 2233 2242 1 6900 60 1.35839026265 1.39319 1.39363
6079 5554 5539 1 5400 40 0.0466436 0.0466436 0.0466436
891 2234 4847 1 5400 40 0.0362367480916 0.0362367 0.0362367
10205 2393 2177 1 5400 40 0.0502652 0.0502782 0.0502766
16773 2235 2199 1 5400 40 0.0270332723918 0.0270428 0.0270416
12635 2236 175 1 5400 40 0.0997986706639 0.0997987 0.0997987
16763 2237 10744 1 5400 40 0.974813441858 0.97879 0.979135
16774 2237 2393 1 5400 40 0.0315419641847 0.0315586 0.0315567
886 2238 900 1 5400 40 0.0217483017839 0.0217483 0.0217483
8890 2239 4433 1 1900 30 0.258576435934 0.258576 0.258587
15350 2240 8796 1 5400 40 0.0263027717147 0.0263028 0.0263028
28044 2240 9748 1 5400 40 0.0550461688072 0.0550462 0.0550462
27044 2240 5271 1 950 20 0.0644179376347 0.0644179 0.0644179
3142 2241 2343 1 8100 40 1.08500481404 1.085 1.085
1614 2242 4063 1 6900 60 0.674611505248 0.675439 0.675135
9907 2242 231 1 8100 40 0.943695809203 0.944574 0.945005
17578 2243 1259 1 950 20 0.628492290513 0.628492 0.628492
3613 2243 2230 1 950 20 0.274382969137 0.274383 0.274383
28286 2243 1270 1 950 20 0.233729745952 0.23373 0.23373
8767 2244 9762 1 8100 40 0.459855312023 0.459878 0.459858
16248 2244 2245 1 6900 60 0.371191844093 0.463069 0.410795
10436 2245 2246 1 6900 60 0.0534290408058 0.0661963 0.058887
10437 2246 2215 1 6900 60 0.237362416344 0.292103 0.260567
16246 2248 2478 1 6900 60 0.723939451233 1.55365 1.26147
16245 2249 2248 1 6900 60 0.108755273656 0.153286 0.129548
375 2250 2286 1 950 20 0.179217533114 0.179218 0.179218
6504 2250 5278 1 950 20 0.857664439931 0.857664 0.857664
16244 2251 2249 1 6900 60 0.257637930325 0.265982 0.265397
1623 2252 6287 1 6900 60 0.182416003009 0.191918 0.19246
9964 2252 4207 1 8100 40 0.71852305725 0.718599 0.718573
17125 2253 1733 1 950 20 0.593962050234 0.593962 0.593962
28016 2253 1751 1 950 20 0.824455592916 0.824456 0.824456
23948 2254 2698 1 5400 40 2.64171234355 2.64171 2.64171
9297 2254 5267 1 5400 40 0.096768014075 0.096768 0.096768
1621 2256 6282 1 6900 60 0.0322930193913 0.0367283 0.036576
5331 2257 2134 1 5400 40 0.019174788486 0.0191749 0.019211
1616 2258 2256 1 6900 60 1.0745149076 1.09377 1.09502
1610 2259 6274 1 6900 60 0.040916986067 0.0418269 0.0418828
12129 2260 2266 1 1900 30 0.472325789284 0.473119 0.472653
13877 2260 5263 1 5400 40 0.0673032544399 0.073668 0.0728796
19135 2261 2289 1 8100 40 0.763156520393 0.777059 0.76918
19118 2261 2267 1 8100 40 0.691643080634 0.691643 0.691643
10506 2262 6865 1 6900 60 0.0186926394944 0.0186926 0.0186926
10338 2263 8901 1 6900 60 0.0251234664246 0.0251235 0.0251235
9416 2264 2147 1 1900 30 0.0334639047974 0.033471 0.0337276
4289 2264 1454 1 1900 30 0.276904412752 0.277075 0.277103
1606 2265 2259 1 6900 60 1.46380690028 1.49883 1.50094
14644 2266 9740 1 5400 40 0.432892319199 0.436088 0.441458
8387 2267 1775 1 6900 60 0.0425300006825 0.0434667 0.0433415
29072 2268 6985 1 950 20 0.106474499764 0.106475 0.106475
12785 2268 2550 1 950 20 1.58234999579 1.58235 1.58235
1957 2269 2275 1 1900 30 0.0152462445427 0.0152462 0.0152462
18380 2269 2276 1 1900 30 0.0472413992486 0.0472414 0.0472414
1728 2270 4749 1 5400 40 0.10374081274 0.103742 0.103742
14113 2270 567 1 1900 30 0.171515807134 0.171576 0.171776
22436 2272 2291 1 5400 40 0.0187005121781 0.0187005 0.0187005
6276 2272 2677 1 5400 40 0.00383926638948 0.00383927 0.00383927
6465 2272 7399 1 5400 40 0.0325195806884 0.0325196 0.0325196
1955 2273 2598 1 1900 30 0.0305576379829 0.0305576 0.0305576
188 2274 8577 1 6900 60 0.234029021992 0.235145 0.234668
12654 2274 1867 1 6900 60 0.252831834723 0.268867 0.264258
1952 2275 2283 1 1900 30 0.0152915502279 0.0152916 0.0152916
18414 2276 2283 1 1900 30 0.0387911027335 0.0387911 0.0387911
1947 2276 2285 1 1900 30 0.0254648816334 0.0254649 0.0254649
1108 2277 740 1 5400 40 0.0332039092798 0.0332074 0.0332075
24674 2279 6725 1 950 20 0.158929755454 0.227689 0.178384
10730 2279 5111 1 950 20 0.0545180538321 0.0545421 0.0545421
8916 2280 5621 1 5400 40 1.33158025632 1.33236 1.33224
28496 2280 319 1 5400 40 0.110825563353 0.110826 0.110826
1954 2281 2273 1 1900 30 0.0229286087306 0.0229286 0.0229286
979 2281 3203 1 1900 30 0.311715499668 0.311715 0.311715
14036 2282 952 1 950 20 0.508454357822 0.508454 0.508454
20314 2282 5163 1 950 20 0.556795192054 0.556795 0.556795
1953 2283 2281 1 1900 30 0.00764777789039 0.00764778 0.00764778
8287 2284 1510 1 950 20 0.0541231143959 0.0541231 0.0541231
7561 2285 2915 1 1900 30 1.02781852684 1.02782 1.02782
20124 2285 2276 1 1900 30 0.0254648816334 0.0254649 0.0254649
19332 2286 2250 1 950 20 0.179217533114 0.179218 0.179218
13120 2286 5196 1 950 20 0.536654646277 0.536666 0.536665
14193 2287 2546 1 1900 30 0.669449029807 0.669449 0.669449
23526 2287 2294 1 1900 30 0.136023349158 0.136023 0.136023
925 2288 8257 1 950 20 0.498215628344 0.498477 0.49873
17996 2288 5857 1 5400 40 0.62101864814 0.626405 0.630609
28492 2288 2553 1 5400 40 0.446760363308 0.447545 0.447385
8390 2289 2528 1 6900 60 0.280880888881 0.50085 0.405713
6272 2290 2305 1 5400 40 0.010001369505 0.0100014 0.0100014
22432 2290 2677 1 5400 40 0.0196684172106 0.0196684 0.0196684
6469 2290 7309 1 1900 30 0.043138882654 0.0431389 0.0431389
6278 2291 2272 1 5400 40 0.0187005121781 0.0187005 0.0187005
22438 2291 2313 1 5400 40 0.0198815171192 0.0198815 0.0198815
28620 2292 6900 1 5400 40 0.37485649404 0.376015 0.378733
18212 2292 2293 1 5400 40 0.0290818437736 0.029154 0.0291498
18210 2293 1040 1 5400 40 0.376407837859 0.37728 0.377231
28618 2293 2292 1 5400 40 0.0290818437736 0.029174 0.0293889
15067 2293 5527 1 950 20 1.03391294568 1.03391 1.03391
22874 2294 2295 1 1900 30 0.0747169904642 0.074717 0.074717
8409 2294 2287 1 1900 30 0.136023349158 0.136023 0.136023
23478 2295 2300 1 1900 30 0.0973172179299 0.0973172 0.0973172
7015 2295 2294 1 1900 30 0.0747169904642 0.074717 0.074717
16604 2296 3889 1 6900 60 0.19446190565 0.264287 0.218147
18003 2297 5721 1 5400 40 0.0235440333762 0.0235441 0.0235441
8301 2298 2299 1 950 20 0.0250506321336 0.0250506 0.0250506
23496 2298 2300 1 950 20 0.432537945827 0.432538 0.432538
23468 2299 2298 1 950 20 0.0250506321336 0.0250506 0.0250506
27328 2299 8245 1 950 20 0.314458223546 0.314458 0.314458
8371 2299 3767 1 950 20 4.06911958055 4.06912 4.06912
8343 2300 2298 1 950 20 0.432537945827 0.432538 0.432538
22872 2300 2499 1 1900 30 0.97837232884 0.978372 0.978372
8311 2300 2295 1 1900 30 0.0973172179299 0.0973172 0.0973172
1295 2301 1189 1 5400 40 0.499309015331 0.538741 0.5329
19764 2301 8877 1 5400 40 0.0288434784002 0.0288999 0.0289069
1301 2302 10898 1 5400 40 0.0319423339561 0.031958 0.0319508
11793 2302 4675 1 1900 30 0.0289606625912 0.0289957 0.0290088
19770 2302 10893 1 5400 40 0.0294398739848 0.0294982 0.0294978
19604 2303 7897 1 5400 40 0.160879081266 0.160879 0.160879
910 2303 10243 1 5400 40 0.0918971575296 0.0918972 0.0918972
6270 2305 7288 1 5400 40 0.00471721979312 0.00471722 0.00471722
22430 2305 2290 1 5400 40 0.010001369505 0.0100014 0.0100014
2120 2307 4382 1 950 20 0.457268651786 0.457269 0.457269
11461 2308 2321 1 6900 60 0.0148715833935 0.0148728 0.0148724
28076 2309 2314 1 950 20 0.0671630488438 0.067163 0.067163
17213 2309 7237 1 950 20 0.0589416154875 0.0589579 0.0604266
9290 2310 2312 1 5400 40 0.0411395900551 0.0411396 0.0411396
26592 2311 2219 1 5400 40 1.66873117952 1.66873 1.66873
14524 2311 2319 1 5400 40 0.0509793979157 0.0509794 0.0509794
8854 2312 5267 1 1900 30 0.0467388481424 0.0467388 0.0467388
9291 2312 4295 1 5400 40 0.0262001154452 0.0262001 0.0262001
22440 2313 7288 1 5400 40 0.00833334374525 0.00833334 0.00833334
6280 2313 2291 1 5400 40 0.0198815171192 0.0198815 0.0198815
6463 2313 2340 1 5400 40 0.0249079939836 0.024908 0.024908
28078 2314 2345 1 950 20 0.0531949432604 0.0531949 0.0531949
17207 2314 2309 1 950 20 0.0671630488438 0.0671906 0.0690932
7763 2314 7702 1 950 20 0.186168481934 0.186168 0.186168
19360 2315 1872 1 950 20 0.0464583420023 0.0464583 0.0464583
408 2315 354 1 950 20 0.0471681330315 0.0471681 0.0471681
22830 2317 2875 1 950 20 0.475763563911 0.480334 0.482027
17502 2317 2964 1 950 20 0.0453363979054 0.0453707 0.0453762
8099 2318 2961 1 6900 60 0.0125662926157 0.0125713 0.0125715
227 2319 3259 1 1900 30 0.597635531681 0.597636 0.597636
244 2319 3302 1 5400 40 0.313143461549 0.313143 0.313143
26598 2319 2311 1 5400 40 0.0509793979157 0.0509794 0.0509794
4935 2320 3681 1 5400 40 0.135902792956 0.136081 0.136079
12880 2320 6597 1 5400 40 0.451403761561 0.451404 0.451404
8101 2321 6789 1 6900 60 0.224781043493 0.224798 0.224792
21670 2322 6221 1 5400 40 0.0237081476094 0.0237201 0.02372
4969 2322 3695 1 5400 40 0.118080676081 0.118297 0.118297
2107 2323 2326 1 5400 40 0.192520146792 0.19252 0.19252
20182 2323 9605 1 5400 40 0.0662512791845 0.0662513 0.0662513
17551 2323 8702 1 950 20 0.153919184549 0.153919 0.153919
15334 2324 3713 1 1900 30 0.244869858934 0.245332 0.245459
23350 2324 4446 1 1900 30 0.0539123342678 0.0539143 0.0539146
20180 2326 2323 1 5400 40 0.192520146792 0.19252 0.19252
24140 2326 4069 1 5400 40 1.38218320346 1.38218 1.38218
8365 2327 6593 1 5400 40 0.550535961834 0.550536 0.550536
24026 2327 3403 1 950 20 0.29848630805 0.298486 0.298486
28270 2328 9320 1 1900 30 0.0411598601188 0.0411655 0.0411934
27474 2328 9361 1 950 20 1.27024582485 1.27025 1.27031
17545 2328 7494 1 1900 30 0.0256740348999 0.0256771 0.0256774
1602 2330 248 1 6900 60 0.475647511157 0.476164 0.475969
1604 2331 6262 1 6900 60 0.0450524388975 0.0450915 0.0450915
8078 2332 2560 1 6900 60 0.0130720072875 0.0130732 0.0130728
5663 2333 7188 1 950 20 0.0789745144774 0.0789745 0.0789745
1593 2334 210 1 6900 60 0.251904457511 0.252169 0.252169
7281 2334 7933 1 8100 40 0.90942399729 0.909437 0.909437
17204 2335 7704 1 950 20 0.134748749646 0.134749 0.134749
17205 2335 2345 1 950 20 0.0314554886761 0.0314555 0.0314555
1942 2336 5388 1 1900 30 0.0707995912198 0.0707996 0.0707996
20122 2336 174 1 1900 30 1.02686504597 1.02687 1.02718
24428 2336 5447 1 1900 30 0.0492921253148 0.0492921 0.0492921
16209 2337 7739 1 950 20 0.021546776527 0.0215513 0.0215513
27530 2337 7743 1 950 20 0.0468898334205 0.0468898 0.0468898
21030 2338 3697 1 5400 40 0.633523217043 0.633523 0.633523
14716 2339 7075 1 1900 30 0.991829941987 0.99183 0.99183
7350 2339 5109 1 1900 30 0.366759103864 0.366759 0.366759
15736 2340 2305 1 5400 40 0.0261155405181 0.0261155 0.0261155
22442 2340 7398 1 5400 40 0.484610048936 0.48461 0.48461
18993 2341 3019 1 5400 40 0.0175950083793 0.017595 0.017595
26802 2341 10740 1 5400 40 0.0855843961748 0.0855844 0.0855844
7961 2342 1425 1 950 20 0.0541033684773 0.0541034 0.0541034
9251 2342 3364 1 950 20 0.399615384247 0.399615 0.399615
5465 2343 1538 1 6900 60 0.469800465554 0.4698 0.4698
10051 2344 2349 1 1900 30 0.00979992402536 0.00979995 0.00979995
17209 2345 2314 1 950 20 0.0531949432604 0.0531949 0.0531949
28080 2345 7237 1 950 20 0.111391890008 0.111392 0.111392
10055 2346 2344 1 1900 30 0.113528757604 0.113529 0.113529
1189 2347 3765 1 6900 60 0.0422229237332 0.0426449 0.0426126
1592 2348 2334 1 6900 60 2.9665374099 2.97915 2.97898
10052 2349 4186 1 1900 30 0.0376373914595 0.0376374 0.0376374
9945 2349 2364 1 1900 30 0.0540207528649 0.0540208 0.0540208
26482 2350 5217 1 950 20 0.258216547776 0.258218 0.258218
21986 2350 5255 1 1900 30 0.195946510497 0.195947 0.195947
8999 2351 9896 1 5400 40 0.0552407091135 0.0552407 0.0552407
9300 2351 2353 1 5400 40 0.0891318837802 0.0891319 0.0891319
11313 2352 3097 1 5400 40 0.0875945034076 0.0875945 0.0875945
27268 2352 7749 1 5400 40 0.394858398751 0.394858 0.394858
23734 2353 9896 1 5400 40 0.0605017935395 0.0605018 0.0605018
8908 2353 3119 1 5400 40 0.0914246718288 0.0914247 0.0914247
4449 2354 5217 1 950 20 8.10156072703 8.10156 8.10156
8088 2355 3763 1 6900 60 0.16636152072 0.167826 0.16771
1186 2356 3764 1 6900 60 1.29608119721 1.30181 1.30174
10216 2357 5168 1 1900 30 0.433089476096 0.434633 0.435323
10363 2357 4401 1 1900 30 0.0228775981217 0.0228776 0.0228776
25082 2358 864 1 950 20 2.69253615229 2.69254 2.69254
8074 2359 3169 1 6900 60 0.111949243908 0.112731 0.112666
21566 2360 4241 1 1900 30 0.0407315582885 0.0407316 0.0407316
4802 2360 4249 1 1900 30 0.204561960279 0.204562 0.204562
14772 2369 7873 1 5400 40 0.0495902 0.0495902 0.0495902
2964 2361 3822 1 5400 40 0.0503165847743 0.0503166 0.0503166
1181 2362 3165 1 6900 60 0.116196917364 0.116949 0.116941
6299 2363 4802 1 950 20 0.426378361954 0.426555 0.426555
10035 2364 4186 1 1900 30 0.0491061097731 0.0491205 0.0491205
24342 2364 3491 1 1900 30 0.295104782941 0.295105 0.295105
10079 2365 3001 1 950 20 0.675039291533 0.675039 0.675039
23806 2365 3906 1 950 20 0.226429039161 0.226429 0.226429
8995 2365 4995 1 950 20 0.257859264908 0.257859 0.257859
4243 2366 4199 1 1900 30 0.0136938156837 0.0137462 0.0137598
21968 2367 7595 1 950 20 1.4581986374 1.4582 1.4582
6297 2367 4781 1 950 20 0.0367106818826 0.0367691 0.0367691
15731 2368 7193 1 6900 60 0.247597499082 0.247598 0.247598
14771 2369 2361 1 5400 40 0.0213658870984 0.0213659 0.0213659
10361 2370 4094 1 1900 30 0.0274978980924 0.0274979 0.0274979
10355 2370 3991 1 1900 30 0.507639365266 0.50766 0.50768
3135 2371 2569 1 5400 40 0.118785303691 0.118785 0.118785
14774 2371 2446 1 5400 40 0.0426527543611 0.0426528 0.0426528
15166 2372 2374 1 5400 40 0.0329306517536 0.0332477 0.0332534
10054 2373 2346 1 1900 30 0.114012137015 0.114012 0.114012
10096 2373 2506 1 1900 30 0.300065991829 0.30014 0.30014
16797 2372 2376 1 5400 40 0.0573314 0.0577199 0.0577285
15167 2374 2380 1 5400 40 0.019746012493 0.0197461 0.0197461
1770 2375 7944 1 6900 60 0.0634104396703 0.0634104 0.0634104
16798 2376 2380 1 5400 40 0.0210433166676 0.0210517 0.0210518
18522 2376 9751 1 5400 40 0.797999900564 0.799599 0.799694
12379 2377 8441 1 5400 40 0.125424144268 0.125424 0.125424
15835 2377 7393 1 5400 40 0.121039879653 0.121043 0.121043
18833 2378 3490 1 6900 60 0.611731891148 0.611737 0.61174
17116 2378 10356 1 8100 40 0.581077211665 0.581077 0.581077
28644 2379 2168 1 5400 40 0.745965737477 0.745966 0.745966
18260 2379 5914 1 5400 40 0.119540628497 0.11959 0.11959
15164 2380 1297 1 5400 40 0.0329141093517 0.0329289 0.0329286
1767 2381 2382 1 6900 60 0.211018631307 0.211043 0.211044
1774 2382 2388 1 6900 60 1.62459377962 1.62476 1.62477
10062 2383 2386 1 1900 30 0.0104709363508 0.0104817 0.0104817
10060 2384 4589 1 1900 30 0.0110165483366 0.0110167 0.0110167
24092 2385 5592 1 5400 40 0.752346495833 0.752346 0.752346
12327 2385 6396 1 5400 40 0.179603379556 0.179603 0.179603
10056 2386 2389 1 1900 30 0.00559190117143 0.00559727 0.00559728
10291 2387 5705 1 6900 60 0.108951860538 0.109237 0.10937
1775 2388 1986 1 6900 60 0.613866117709 0.613922 0.613925
17082 2388 2221 1 8100 40 0.427297752312 0.427298 0.427298
8859 2389 1322 1 1900 30 0.0512370367156 0.0512371 0.0512371
10057 2389 2404 1 1900 30 0.0214347823428 0.0214432 0.0214432
20160 2390 9288 1 1900 30 0.0160960386252 0.0161162 0.0161275
11664 2390 2292 1 950 20 1.06291426547 1.06291 1.06291
2043 2390 5527 1 1900 30 0.0128335036285 0.0128347 0.0128344
357 2391 2392 1 5400 40 0.0163802905177 0.0163809 0.016381
19316 2391 4147 1 5400 40 0.647852556387 0.647858 0.64786
16740 2391 7141 1 950 20 0.0515925363678 0.0535435 0.0534216
355 2392 2395 1 5400 40 0.356518744542 0.356532 0.356535
19314 2392 2391 1 5400 40 0.0163802905177 0.0163823 0.0163826
10204 2393 2235 1 5400 40 0.0251419302605 0.025155 0.0251534
1065 2394 3090 1 5400 40 0.00658295267921 0.00658467 0.00658453
28178 2394 2554 1 950 20 0.535204419696 0.535212 0.535212
19312 2395 2392 1 5400 40 0.356518744542 0.356554 0.356558
13620 2395 306 1 5400 40 0.0387236600561 0.0387251 0.0387254
6614 2396 10758 1 5400 40 0.261790446671 0.266702 0.26699
10059 2397 2384 1 1900 30 0.0268181449123 0.0268182 0.0268182
9873 2397 3491 1 1900 30 0.038151083528 0.0381636 0.0381636
